"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-130.91","69.60","LIVERPOOL BAY","220B68C","2020-12-04","2020","12","04","","-10.2","","-20.1","","-15.2","","33.2","","0.0","","","","","","","","","","26","","70",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","2020-12-05","2020","12","05","","-11.9","","-22.7","","-17.3","","35.3","","0.0","","","","","","","","","","","","",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","2020-12-06","2020","12","06","","","M","","M","","M","","M","","M","","","","","","","","","24","","31",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","2020-12-07","2020","12","07","","","M","","M","","M","","M","","M","","","","","","","","","","","",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","2020-12-08","2020","12","08","","","M","","M","","M","","M","","M","","","","","","","","","","","",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","2020-12-09","2020","12","09","","","M","","M","","M","","M","","M","","","","","","","","","","","",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","2020-12-10","2020","12","10","","","M","","M","","M","","M","","M","","","","","","","","","","","",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","2020-12-11","2020","12","11","","","","","","","","","","","","","","","","","","","","","M","","M"
"-130.91","69.60","LIVERPOOL BAY","220B68C","2020-12-12","2020","12","12","","","M","","M","","M","","M","","M","","","","","","","","","","","",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","2020-12-13","2020","12","13","","","M","","M","","M","","M","","M","","","","","","","","","29","","31",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","2020-12-14","2020","12","14","","","M","","M","","M","","M","","M","","","","","","","","","34","","35",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","2020-12-15","2020","12","15","","","M","","M","","M","","M","","M","","","","","","","","","","","",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","2020-12-16","2020","12","16","","","M","","M","","M","","M","","M","","","","","","","","","","","",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","2020-12-17","2020","12","17","","","M","","M","","M","","M","","M","","","","","","","","","","","",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","2020-12-18","2020","12","18","","","M","","M","","M","","M","","M","","","","","","","","","","","",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","2020-12-19","2020","12","19","","","M","","M","","M","","M","","M","","","","","","","","","","","",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","2020-12-20","2020","12","20","","","M","","M","","M","","M","","M","","","","","","","","","","","",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","2020-12-21","2020","12","21","","","M","","M","","M","","M","","M","","","","","","","","","","","",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","2020-12-22","2020","12","22","","","M","","M","","M","","M","","M","","","","","","","","","","","",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","2020-12-23","2020","12","23","","","M","","M","","M","","M","","M","","","","","","","","","","M","","M"
"-130.91","69.60","LIVERPOOL BAY","220B68C","2020-12-24","2020","12","24","","","M","","M","","M","","M","","M","","","","","","","","","","","",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","2020-12-25","2020","12","25","","","M","","M","","M","","M","","M","","","","","","","","","","","",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","2020-12-26","2020","12","26","","","M","","M","","M","","M","","M","","","","","","","","","","","",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","2020-12-27","2020","12","27","","","M","","M","","M","","M","","M","","","","","","","","","","","",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","2020-12-28","2020","12","28","","","M","","M","","M","","M","","M","","","","","","","","","","","",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","2020-12-29","2020","12","29","","","M","","M","","M","","M","","M","","","","","","","","","","","",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","2020-12-30","2020","12","30","","","","","","","","","","","","","","","","","","","","","M","","M"
"-130.91","69.60","LIVERPOOL BAY","220B68C","2020-12-31","2020","12","31","","","M","","M","","M","","M","","M","","","","","","","","","","","",""
